restaurant_name,restaurant_address,restaurant_latitude,restaurant_longitude,restaurant_tel,restaurant_url,drink_name,drink_price
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,喜界島,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,奄美,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,金霧島(５合),￥6000
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,黒宝霧島(５合),￥6000
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ＡＸ霧島(５合),￥6000
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,梅酒,￥400
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,柚子梅酒,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,黒糖梅酒,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,紅芋梅酒,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,シークワーサー梅酒,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ビール(中ビン・生ジョッキ),￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,チューハイ,￥400
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ウイスキー,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ハイボール,￥500
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ウーロン茶,￥200
おじゃりもうせ　さつま料理　島国,大阪府大阪市北区曽根崎２-5-40,34.6989259,135.5013031,050-5280-4572,https://www.hotpepper.jp/strJ000446988/,ジュース各種,￥200
焼き鳥　播鳥　北新地本店,大阪府大阪市北区曽根崎新地１-2-26,34.7002187,135.5010362,050-5816-5072,https://www.hotpepper.jp/strJ000973876/,ボトルワインもご用意しております。,-
焼き鳥　播鳥　北新地本店,大阪府大阪市北区曽根崎新地１-2-26,34.7002187,135.5010362,050-5816-5072,https://www.hotpepper.jp/strJ000973876/,その他種類豊富にご用意しております。,-
北新地鉄板　けん,大阪府大阪市北区堂島１丁目3-8　堂島リンデンビル3階,34.6964857,135.4979799,050-5346-1928,https://www.hotpepper.jp/strJ001193336/,レモン/ライム/カルピス/トマト,各528
北新地鉄板　けん,大阪府大阪市北区堂島１丁目3-8　堂島リンデンビル3階,34.6964857,135.4979799,050-5346-1928,https://www.hotpepper.jp/strJ001193336/,赤/白,各748
北新地鉄板　けん,大阪府大阪市北区堂島１丁目3-8　堂島リンデンビル3階,34.6964857,135.4979799,050-5346-1928,https://www.hotpepper.jp/strJ001193336/,※キープ期間は２ヵ月とさせていただきます。,-
北新地鉄板　けん,大阪府大阪市北区堂島１丁目3-8　堂島リンデンビル3階,34.6964857,135.4979799,050-5346-1928,https://www.hotpepper.jp/strJ001193336/,ウーロン茶/コーラ/カルピス/トマトジュース,各528
ふぐ・うなぎ料理 玄品 大阪梅田東通,大阪府大阪市北区堂山町４－１７,34.7026846,135.5026717,050-5281-7788,https://www.hotpepper.jp/strJ000635929/,ザ・プレミアム・モルツ, -
ふぐ・うなぎ料理 玄品 大阪梅田東通,大阪府大阪市北区堂山町４－１７,34.7026846,135.5026717,050-5281-7788,https://www.hotpepper.jp/strJ000635929/,≪麦・芋≫大隅　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 大阪梅田東通,大阪府大阪市北区堂山町４－１７,34.7026846,135.5026717,050-5281-7788,https://www.hotpepper.jp/strJ000635929/,≪麦≫中々　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 大阪梅田東通,大阪府大阪市北区堂山町４－１７,34.7026846,135.5026717,050-5281-7788,https://www.hotpepper.jp/strJ000635929/,≪芋≫き六　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 大阪梅田東通,大阪府大阪市北区堂山町４－１７,34.7026846,135.5026717,050-5281-7788,https://www.hotpepper.jp/strJ000635929/,≪芋≫富乃宝山　　グラス／ボトル, -
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,ラムベース,各600
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,ウォッカベース,各600
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,テキーラベース,各600
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,リキュールベース,各600
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,ジンベース,各600
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,チンザノ,各580
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,ハイネケン,440（税別）
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,デイ　オブ　ザ　デッドとは？,800（税別）
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,ソフトドリンク,各330
梅田 メキシカン ダイニング エラドゥーラ 中崎・茶屋町 本店,大阪府大阪市北区中崎西１-9-12 すえひろがり第７ビル　２F３F,34.708461,135.503531,050-5356-1268,https://www.hotpepper.jp/strJ001215059/,★,各390
堂山食堂 大阪梅田3号店,大阪府大阪市北区梅田１丁目1-3大阪駅前第3ビルＢ１,34.6987788,135.499416,050-5452-1198,https://www.hotpepper.jp/strJ001251569/,※当店ではボトルの御預かりは承っておりません。,-
堂山食堂 大阪梅田3号店,大阪府大阪市北区梅田１丁目1-3大阪駅前第3ビルＢ１,34.6987788,135.499416,050-5452-1198,https://www.hotpepper.jp/strJ001251569/,あつかん　一合／二合,500/900税込
堂山食堂 大阪梅田3号店,大阪府大阪市北区梅田１丁目1-3大阪駅前第3ビルＢ１,34.6987788,135.499416,050-5452-1198,https://www.hotpepper.jp/strJ001251569/,本日のおすすめ冷酒グラス,スタッフまで
堂山食堂 大阪梅田3号店,大阪府大阪市北区梅田１丁目1-3大阪駅前第3ビルＢ１,34.6987788,135.499416,050-5452-1198,https://www.hotpepper.jp/strJ001251569/,※その他、月替わりの厳選地酒をご用意しております。,‐
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,博多　いちじく,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,桜島小みかん,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,沖縄フルーツチャンプルー,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,大分　カボス＆柚子,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,熊本　REDトマト,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,ザ・プレミアム・モルツ,380～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,プレーン／ライム／レモン／カルピス／グレープフルーツ／ゆず,各480
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,グラスワイン（赤・白）,各480
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,ボトルワイン(赤・白),4000～
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,カシス,各480
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,熱燗  小／大,550円／860
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,ウーロン茶／コカコーラ／ジンジャーエール／カルピスウォーター,各280
板前焼肉　一笑　北新地,大阪府大阪市北区曽根崎新地１-5-18　２F,34.6990236,135.5081067,050-5355-0378,https://www.hotpepper.jp/strJ000972998/,オレンジ100％／グレープフルーツ100％,各280
食堂PLUG,大阪府大阪市北区中崎西１－８－３　suehirogaribldg.1階,34.7076229,135.5035402,050-5280-4576,https://www.hotpepper.jp/strJ001127835/,グランリベンザ・カヴァ・ブリュット(GranliLivenza Cava Brut),G 500／B 2500
食堂PLUG,大阪府大阪市北区中崎西１－８－３　suehirogaribldg.1階,34.7076229,135.5035402,050-5280-4576,https://www.hotpepper.jp/strJ001127835/,本日のワイン　白／赤,G 500／B 2500
北新地　海味,大阪府大阪市北区曽根崎新地１-5-26 永楽リンデルビル1F,34.6977994,135.4977774,050-5827-7695,https://www.hotpepper.jp/strJ001160847/,【芋】甑州／三岳／島美人／伊佐美　（水割り／ロック）,550円／660
北新地　海味,大阪府大阪市北区曽根崎新地１-5-26 永楽リンデルビル1F,34.6977994,135.4977774,050-5827-7695,https://www.hotpepper.jp/strJ001160847/,【麦】一粒の麦／兼八　（水割り／ロック）,550円／660
北新地　海味,大阪府大阪市北区曽根崎新地１-5-26 永楽リンデルビル1F,34.6977994,135.4977774,050-5827-7695,https://www.hotpepper.jp/strJ001160847/,【栗】ダバダ火振　（水割り／ロック）,550円／660
北新地　海味,大阪府大阪市北区曽根崎新地１-5-26 永楽リンデルビル1F,34.6977994,135.4977774,050-5827-7695,https://www.hotpepper.jp/strJ001160847/,※グラス売り・量り売り、承ります。,―
ステーキハウス　デボン,大阪府大阪市北区曽根崎新地１-5-10 北新地地田ビル5F,34.6978962,135.4969306,050-5265-9120,https://www.hotpepper.jp/strJ000448632/,ランソン　シャンパン・ブラック　ラベル,8250円/16500
ステーキハウス　デボン,大阪府大阪市北区曽根崎新地１-5-10 北新地地田ビル5F,34.6978962,135.4969306,050-5265-9120,https://www.hotpepper.jp/strJ000448632/,グラスワイン赤　白,1100～
ステーキハウス　デボン,大阪府大阪市北区曽根崎新地１-5-10 北新地地田ビル5F,34.6978962,135.4969306,050-5265-9120,https://www.hotpepper.jp/strJ000448632/,グラスシャンパン,1870～
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,生ビール（中ジョッキ）,450（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,生ビール（グラス）,350（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,生ビール（大瓶）,600（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,ノンアルコールビール,400（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,焼酎（麦、米、芋、そば）,各500（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,チューハイ（レモン・ライム・カルピス）,400（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,梅酒（ロック、サワー、水割り、湯割り）,500（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,果実種（ロック、サワー）,500（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,熱燗（ねのひ、菊姫など）1合,400（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,熱燗（ねのひ、菊姫など）2合,700（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,冷酒（菊姫、船中八策など）1合,700（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,冷酒（菊姫、船中八策など）2合,1300（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,自家製酒（アロエ、びわ、またたびなど）,500（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,ウーロン茶,300（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,オレンジジュース,300（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,コーラ,300（税・サ別）
乱破料理　味楽房,大阪府大阪市北区西天満５丁目16-12佐藤ビル,34.6982771,135.5066458,050-5265-9134,https://www.hotpepper.jp/strJ000449848/,ジンジャーエール,300（税・サ別）
堂山餃子　チャオズ　梅田本館,大阪府大阪市北区堂山町8-12,34.7036327,135.5026546,050-5877-9674,https://www.hotpepper.jp/strJ001051489/,他にも要望があれば、できるものは対応させていただきます。,－
堂山餃子　チャオズ　梅田本館,大阪府大阪市北区堂山町8-12,34.7036327,135.5026546,050-5877-9674,https://www.hotpepper.jp/strJ001051489/,【割り方】ロック/水割/お湯割/ソーダ割/烏龍茶割/緑茶割,－
クンテープ　ルクア大阪店,大阪府大阪市北区梅田３丁目１-３ルクア　地下２階,34.7029403,135.4955499,050-5452-5760,https://www.hotpepper.jp/strJ001259368/,ホワイトソース　シングル／ダブル,475／800
クンテープ　ルクア大阪店,大阪府大阪市北区梅田３丁目１-３ルクア　地下２階,34.7029403,135.4955499,050-5452-5760,https://www.hotpepper.jp/strJ001259368/,ロイヤル　シングル／ダブル,457／800
クンテープ　ルクア大阪店,大阪府大阪市北区梅田３丁目１-３ルクア　地下２階,34.7029403,135.4955499,050-5452-5760,https://www.hotpepper.jp/strJ001259368/,《麦》いいちこ　シングル／ダブル,400／705
クンテープ　ルクア大阪店,大阪府大阪市北区梅田３丁目１-３ルクア　地下２階,34.7029403,135.4955499,050-5452-5760,https://www.hotpepper.jp/strJ001259368/,《芋》神の河　シングル／ダブル,428／761
クンテープ　ルクア大阪店,大阪府大阪市北区梅田３丁目１-３ルクア　地下２階,34.7029403,135.4955499,050-5452-5760,https://www.hotpepper.jp/strJ001259368/,カオ キャラット　シングル／ダブル,428／762
ふぐ・うなぎ料理 玄品 北梅田,大阪府大阪市北区豊崎１‐３‐１,34.7097774,135.5029795,050-5452-1426,https://www.hotpepper.jp/strJ000017095/,ザ・プレミアム・モルツ, -
ふぐ・うなぎ料理 玄品 北梅田,大阪府大阪市北区豊崎１‐３‐１,34.7097774,135.5029795,050-5452-1426,https://www.hotpepper.jp/strJ000017095/,≪麦・芋≫大隅　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 北梅田,大阪府大阪市北区豊崎１‐３‐１,34.7097774,135.5029795,050-5452-1426,https://www.hotpepper.jp/strJ000017095/,≪麦≫中々　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 北梅田,大阪府大阪市北区豊崎１‐３‐１,34.7097774,135.5029795,050-5452-1426,https://www.hotpepper.jp/strJ000017095/,≪芋≫き六　　グラス／ボトル, -
ふぐ・うなぎ料理 玄品 北梅田,大阪府大阪市北区豊崎１‐３‐１,34.7097774,135.5029795,050-5452-1426,https://www.hotpepper.jp/strJ000017095/,≪芋≫富乃宝山　　グラス／ボトル, -
アクサングラーブ・ル・ソレイユ,大阪府大阪市北区曽根崎新地１‐１０‐１６　永楽ビル１０Ｆ,34.6980434,135.4977038,050-5827-4394,https://www.hotpepper.jp/strJ000697591/,"salon96,97,99",85000100000円
アクサングラーブ・ル・ソレイユ,大阪府大阪市北区曽根崎新地１‐１０‐１６　永楽ビル１０Ｆ,34.6980434,135.4977038,050-5827-4394,https://www.hotpepper.jp/strJ000697591/,テタンジェ・ブラン・ド・ブラン　コント・ド・シャンパーニュ　2000,ask
アクサングラーブ・ル・ソレイユ,大阪府大阪市北区曽根崎新地１‐１０‐１６　永楽ビル１０Ｆ,34.6980434,135.4977038,050-5827-4394,https://www.hotpepper.jp/strJ000697591/,"ボワゼル91,95,96",ask
アクサングラーブ・ル・ソレイユ,大阪府大阪市北区曽根崎新地１‐１０‐１６　永楽ビル１０Ｆ,34.6980434,135.4977038,050-5827-4394,https://www.hotpepper.jp/strJ000697591/,ラングドック・ルーション,ask
CUIMOTTE NAKANOSHIMA クイモッテ 中之島,大阪府大阪市北区中之島３-3-3 中之島三井ビルディング4F,34.6931799,135.4940403,050-5450-7129,https://www.hotpepper.jp/strJ001233140/,ウィスキー各種,300～
CUIMOTTE NAKANOSHIMA クイモッテ 中之島,大阪府大阪市北区中之島３-3-3 中之島三井ビルディング4F,34.6931799,135.4940403,050-5450-7129,https://www.hotpepper.jp/strJ001233140/,焼酎・梅酒,300～
CUIMOTTE NAKANOSHIMA クイモッテ 中之島,大阪府大阪市北区中之島３-3-3 中之島三井ビルディング4F,34.6931799,135.4940403,050-5450-7129,https://www.hotpepper.jp/strJ001233140/,グラスワイン,280～
CUIMOTTE NAKANOSHIMA クイモッテ 中之島,大阪府大阪市北区中之島３-3-3 中之島三井ビルディング4F,34.6931799,135.4940403,050-5450-7129,https://www.hotpepper.jp/strJ001233140/,ボトルワイン,1500～
CUIMOTTE NAKANOSHIMA クイモッテ 中之島,大阪府大阪市北区中之島３-3-3 中之島三井ビルディング4F,34.6931799,135.4940403,050-5450-7129,https://www.hotpepper.jp/strJ001233140/,コーヒーポットサービス,2000～
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,人気銘柄から選ぶ,600-1900
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,すっきり辛口系,550-650
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,ふんわりさわやか系,500-650
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,フルーティー系,550-650
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,後味しっとり系,500-750
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,極上の酒米～山田錦～,600-1300
酒房うおまん リンクスウメダ店 (ヨドバシ梅田タワー),大阪府大阪市北区大深町1-1　ヨドバシウメダ8F,34.7045946,135.4961989,050-5287-6946,https://www.hotpepper.jp/strJ000018621/,発泡酒,2200-2600
PENGUIN BAR　ＩＴＡＬＩＡＮ　ペンギンバーイタリアン,大阪府大阪市北区堂山町２-１３　B1,34.7028187,135.5037059,050-5831-3561,https://www.hotpepper.jp/strJ000013581/,赤ワイン・白ワイン全14種,ボトル1900
PENGUIN BAR　ＩＴＡＬＩＡＮ　ペンギンバーイタリアン,大阪府大阪市北区堂山町２-１３　B1,34.7028187,135.5037059,050-5831-3561,https://www.hotpepper.jp/strJ000013581/,スパークリングワイン,ボトル2800
スペインバル　ダイニング　ルース,大阪府大阪市北区堂山町4-15　3F,34.7026428,135.502417,050-5286-3059,https://www.hotpepper.jp/strJ000683552/,AND MORE・・・,500（税込み）
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,日本酒飲み放題　Go！Go！灘五郷,-
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,ハイボール　W（濃いめ）,＋100
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,よなよなエール,.
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,銀河高原ビール　小麦のビール,.
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,Afterdark（アフターダーク）,.
地魚食堂　鯛之鯛　梅田店,大阪府大阪市北区堂山町1-2　R&EビルB１,34.7025046,135.5045722,050-5452-1906,https://www.hotpepper.jp/strJ001251677/,水曜日のネコ,.
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/, Speyside Malt,1700～130000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,Highland　Malt,1700～38000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,Lowland Malt,1700/30000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,Islay&Campbeltown Malt,1700～33000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,Islands Malt,1700～65000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,シーバスリーガル１2年,1550/27000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,ロイヤルサルート21年,2850/52000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,バランタイン12年,1550/27000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,カティーサーク12年,1550/27000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,ジョニーウォーカーブラック,1600/30000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,ジョニーウォーカーブルー,2850/52000
ザ・ライブラリーバー,大阪府大阪市北区堂島浜１－３－１ANAクラウンプラザホテル大阪２F,34.6956294,135.4982976,06-6347-1112,https://www.hotpepper.jp/strJ000704391/,オールドパー12年,1600/30000
