name,adress,lat,lng,tel,url,menu,price
本家 草鍋 えんや 天神橋店,大阪府 大阪市北区 天神橋 6-5-34,34.7089288,135.5117621,050-5872-7570,https://tabelog.com/osaka/A2701/A270103/27102320/dtlmenu/drink/,【瓶ビール】アサヒスーパードライ,500
本家 草鍋 えんや 天神橋店,大阪府 大阪市北区 天神橋 6-5-34,34.7089288,135.5117621,050-5872-7570,https://tabelog.com/osaka/A2701/A270103/27102320/dtlmenu/drink/,【瓶ビール】キリン,500
本家 草鍋 えんや 天神橋店,大阪府 大阪市北区 天神橋 6-5-34,34.7089288,135.5117621,050-5872-7570,https://tabelog.com/osaka/A2701/A270103/27102320/dtlmenu/drink/,【瓶ビール】サッポロ,500
本家 草鍋 えんや 天神橋店,大阪府 大阪市北区 天神橋 6-5-34,34.7089288,135.5117621,050-5872-7570,https://tabelog.com/osaka/A2701/A270103/27102320/dtlmenu/drink/,【生ビール】アサヒ ドライプレミアム,500
本家 草鍋 えんや 天神橋店,大阪府 大阪市北区 天神橋 6-5-34,34.7089288,135.5117621,050-5872-7570,https://tabelog.com/osaka/A2701/A270103/27102320/dtlmenu/drink/,アサヒ,400
梅田 鮨 個室 みや川,大阪府 大阪市北区 曾根崎2-8-7 コーストスタジョーネ 5F-B,34.6997226,135.5011282,050-5869-2782,https://tabelog.com/osaka/A2701/A270101/27119405/dtlmenu/drink/,アサヒ  熟選,800
飛鳥,大阪府 大阪市北区 西天満 3-8-18 西天満ビューハイツ　１Ｆ,34.6952314,135.5078305,06-6361-0137,https://tabelog.com/osaka/A2701/A270103/27005051/dtlmenu/drink/,アサヒ エクストラコールド生ビール(中),650
中國菜 心香,大阪府 大阪市北区 西天満 5-6-26,34.6989007,135.5082172,050-5592-8286,https://tabelog.com/osaka/A2701/A270103/27085334/dtlmenu/drink/,アサヒ スーパードライ,528
知留久 曽根崎本店,大阪府 大阪市北区 曽根崎 2-9-9,34.7002522,135.5009268,050-5596-7634,https://tabelog.com/osaka/A2701/A270101/27000479/dtlmenu/drink/,アサヒ スーパードライ,650
おもてなし茶屋　咲扇,大阪府 大阪市北区 曽根崎新地 1-1-9 谷安キャバリエーレビル,34.6978481,135.498431,06-6348-5557,https://tabelog.com/osaka/A2701/A270102/27042295/dtlmenu/drink/,アサヒ スーパードライ,600
TOLAH UMEDA,大阪府 大阪市北区 堂山町 7-22 ステージ中通りビル 4F,34.7035252,135.5024523,050-5570-8654,https://tabelog.com/osaka/A2701/A270101/27125282/dtlmenu/drink/,アサヒ スーパードライ,638
炭と地酒とたしなみワイン Kai本店 醸す,大阪府 大阪市北区 堂島浜 1-1-15 堂浜第2ビル B1F,34.6957247,135.4999131,050-5570-8252,https://tabelog.com/osaka/A2701/A270101/27042896/dtlmenu/drink/,アサヒ スーパードライ,750
epais,大阪府 大阪市北区 曽根崎新地 1-9-3 ニュー華ビル 3F,34.6982594,135.4988228,050-5890-4534,https://tabelog.com/osaka/A2701/A270101/27072441/dtlmenu/drink/,アサヒ スーパードライ,715
北新地 大和,大阪府 大阪市北区 堂島 1-1-20 パールプラザビル 3F,34.6963741,135.5000788,050-5868-3117,https://tabelog.com/osaka/A2701/A270101/27126698/dtlmenu/drink/,アサヒ スーパードライ,820
西梅田 禅園,大阪府 大阪市北区 梅田 2-5-25 ハービスプラザ  B2F,34.6984253,135.4926758,050-5590-0884,https://tabelog.com/osaka/A2701/A270101/27002685/dtlmenu/drink/,アサヒ スーパードライ,968
プロカンジャンケジャン 大阪店,大阪府 大阪市北区 曽根崎新地 1-5-24,34.6990236,135.5081067,050-5571-2678,https://tabelog.com/osaka/A2701/A270101/27065878/dtlmenu/drink/,アサヒ スーパードライ 500ml 中瓶,735
ゼックスウエスト ザ バー,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  7F,34.6997829,135.4945698,050-5868-9945,https://tabelog.com/osaka/A2701/A270101/27003895/dtlmenu/drink/,アサヒ スーパードライ エクストラコールド,850
北新地 すがはら,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地　２Ｆ,34.696101,135.4982009,050-5868-7952,https://tabelog.com/osaka/A2701/A270101/27000219/dtlmenu/drink/,アサヒ スーパードライ 中瓶,730
炭と地酒とたしなみワイン Kai本店 醸す,大阪府 大阪市北区 堂島浜 1-1-15 堂浜第2ビル B1F,34.6957247,135.4999131,050-5570-8252,https://tabelog.com/osaka/A2701/A270101/27042896/dtlmenu/drink/,アサヒ スーパードライ 大瓶,990
人家,大阪府 大阪市北区 曽根崎新地 1-3-3 好陽ビル　Ｂ１Ｆ,34.6973226,135.4969674,050-5590-9679,https://tabelog.com/osaka/A2701/A270101/27000741/dtlmenu/drink/,アサヒ スーパードライ 小,880
クンテープ ルクア大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア大阪 B2F,34.7029403,135.4955499,050-5457-8789,https://tabelog.com/osaka/A2701/A270101/27101630/dtlmenu/drink/,アサヒ スーパードライ 生,583
ひもの野郎 梅田第4ビル本店,大阪府 大阪市北区 梅田 1-11-4 大阪駅前第4ビル  B2-71号72号,34.699839,135.498794,090-2196-5186,https://tabelog.com/osaka/A2701/A270101/27062999/dtlmenu/drink/,アサヒ スーパードライ(中瓶),500
北新地 湯木 新店,大阪府 大阪市北区 堂島 1-5-39 マルタビル 1F,34.6961415,135.4969674,050-5869-6949,https://tabelog.com/osaka/A2701/A270101/27073634/dtlmenu/drink/,アサヒ スーパードライ(小びん),770
鯛之鯛 梅田店,大阪府 大阪市北区 堂山町 1-2 R&Eビル B1F,34.7025117,135.5047002,050-5590-9175,https://tabelog.com/osaka/A2701/A270101/27091917/dtlmenu/drink/,アサヒ スーパードライ(瓶),659
雅しゅとうとう,大阪府 大阪市北区 堂島 1-5-2 フェザービル 1F,34.696056,135.4968569,06-6348-0141,https://tabelog.com/osaka/A2701/A270101/27012489/dtlmenu/drink/,アサヒ スーパードライ(瓶),1210
イタリア食堂 タベルナエントラータ 堂島店,大阪府 大阪市北区 堂島 2-1-27 桜橋千代田ビル1F,34.6962838,135.4942657,050-5869-6888,https://tabelog.com/osaka/A2701/A270101/27050029/dtlmenu/drink/,アサヒ スーパードライ(生),550
イタリア酒場 エントラータ 茶屋町店,大阪府 大阪市北区 芝田 1-7-2 阪急かっぱ横丁  1F,34.7071744,135.4980634,050-5890-6738,https://tabelog.com/osaka/A2701/A270101/27058694/dtlmenu/drink/,アサヒ スーパードライ(生),550
ザ・パーティー,大阪府 大阪市北区 堂島 1-2-15 浜村サンプラザビル  1Ｆ,34.696485,135.4987716,050-5589-8362,https://tabelog.com/osaka/A2701/A270101/27059776/dtlmenu/drink/,アサヒ スーパードライ生,700
神戸元町別館 牡丹園 大阪梅田エスト店,大阪府 大阪市北区 角田町 3-25 エストエッジビル　４Ｆ,34.7046134,135.5003413,050-5890-6689,https://tabelog.com/osaka/A2701/A270101/27010355/dtlmenu/drink/,アサヒ ドライブラック(小瓶),660
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,アサヒ ドライプレミアム(中瓶),800
中菜バル 堂島,大阪府 大阪市北区 曽根崎新地 2-4-7 酒井ビル 1F,34.6972386,135.4937642,050-5457-6218,https://tabelog.com/osaka/A2701/A270101/27119385/dtlmenu/drink/,アサヒ 大瓶,880
炭と地酒とたしなみワイン Kai本店 醸す,大阪府 大阪市北区 堂島浜 1-1-15 堂浜第2ビル B1F,34.6957247,135.4999131,050-5570-8252,https://tabelog.com/osaka/A2701/A270101/27042896/dtlmenu/drink/,アサヒ 熟撰 305ml瓶,990
御料理 うえの,大阪府 大阪市北区 曽根崎新地 1-9-12 3F,34.6982594,135.4988228,050-5456-8960,https://tabelog.com/osaka/A2701/A270101/27095129/dtlmenu/drink/,アサヒ 熟撰 生,700
馳走や純平,大阪府 大阪市北区 曽根崎新地 1-5-25 ジェイ・プライド梅田永楽ビル 5F,34.6978875,135.497667,06-6341-5228,https://tabelog.com/osaka/A2701/A270101/27014760/dtlmenu/drink/,アサヒ 黒 ハーフ&ハーフ,800
ザ ロビーラウンジ,大阪府 大阪市北区 梅田 2-5-25 ザ・リッツ・カールトン大阪  1F,34.69834,135.4925207,06-6343-7020,https://tabelog.com/osaka/A2701/A270101/27000698/dtlmenu/drink/,アサヒ/キリン/サッポロ,1500
ビルボードライブ大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  B2F,34.6997829,135.4945698,06-6342-7722,https://tabelog.com/osaka/A2701/A270101/27012838/dtlmenu/drink/,アサヒスタウト(瓶),950
立ち飲み じんべえ,大阪府 大阪市北区 曾根崎2-14-7 グランデ曽根崎ビル 1F,34.7009651,135.501073,050-5589-6682,https://tabelog.com/osaka/A2701/A270101/27087097/dtlmenu/drink/,アサヒスーパードライ,429
シンガポール・シーフード・リパブリック 大丸梅田,大阪府 大阪市北区 梅田 3-1-1 大丸梅田店  14F,34.701789,135.4965763,050-5571-1403,https://tabelog.com/osaka/A2701/A270101/27055314/dtlmenu/drink/,アサヒスーパードライ,680
鰻萬 阪急うめだ本店,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  12F,34.7028186,135.4985323,050-5590-3637,https://tabelog.com/osaka/A2701/A270101/27068788/dtlmenu/drink/,アサヒスーパードライ,660
どんたく,大阪府 大阪市北区 梅田 1-2-2 大阪駅前第2ビル  B2F,34.6989342,135.4979539,050-5872-8806,https://tabelog.com/osaka/A2701/A270101/27000696/dtlmenu/drink/,アサヒスーパードライ,470
ウルフギャング・ステーキハウス 大阪店,大阪府 大阪市北区 梅田 3-1-3 ルクア イーレ 10Ｆ,34.7028866,135.4953236,050-5571-6855,https://tabelog.com/osaka/A2701/A270101/27084039/dtlmenu/drink/,アサヒスーパードライ,1100
北新地 黒猫,大阪府 大阪市北区 曽根崎新地 1-9-11  エスパス北新地10 B1F　,34.6982594,135.4988228,050-5595-1720,https://tabelog.com/osaka/A2701/A270101/27102792/dtlmenu/drink/,アサヒスーパードライ,770
鶏割烹 ならや,大阪府 大阪市北区 曽根崎新地 1-7-8 新日本新地ビル本館 3F,34.6970511,135.5001156,050-5596-4987,https://tabelog.com/osaka/A2701/A270101/27107513/dtlmenu/drink/,アサヒスーパードライ,780
ゼックスウエスト サルヴァトーレ クオモブロス,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  7F,34.6997829,135.4945698,050-5868-1918,https://tabelog.com/osaka/A2701/A270101/27003244/dtlmenu/drink/,アサヒスーパードライ,750
Maison B,大阪府 大阪市北区 曽根崎新地 1-1-43 竹葉亭ビル 1F・2F,34.6755843,135.4976825,050-5456-5693,https://tabelog.com/osaka/A2701/A270101/27114365/dtlmenu/drink/,アサヒスーパードライ,700
梅田 ワーフ,大阪府 大阪市北区 茶屋町 1-45 OIT梅田タワー 1F ,34.7054608,135.5002125,06-6292-8889,https://tabelog.com/osaka/A2701/A270101/27095261/dtlmenu/drink/,アサヒスーパードライ,748
おもてなし茶屋　咲扇,大阪府 大阪市北区 曽根崎新地 1-1-9 谷安キャバリエーレビル,34.6978481,135.498431,06-6348-5557,https://tabelog.com/osaka/A2701/A270102/27042295/dtlmenu/drink/,アサヒスーパードライ,600
RAKUSUI,大阪府 大阪市北区 曽根崎新地 1-9-8 ゴアビル　１Ｆ,34.6982594,135.4988228,050-5869-5380,https://tabelog.com/osaka/A2701/A270101/27007724/dtlmenu/drink/,アサヒスーパードライ,650
ロウリーズ・ザ・プライムリブ 大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  5F,34.6997829,135.4945698,050-5593-4617,https://tabelog.com/osaka/A2701/A270101/27018310/dtlmenu/drink/,アサヒスーパードライ,850
神戸元町別館 牡丹園 大阪梅田エスト店,大阪府 大阪市北区 角田町 3-25 エストエッジビル　４Ｆ,34.7046134,135.5003413,050-5890-6689,https://tabelog.com/osaka/A2701/A270101/27010355/dtlmenu/drink/,アサヒスーパードライ (中瓶),880
中国料理 燦宮,大阪府 大阪市北区 大淀中 1-1-88 梅田スカイビル 39F,34.7052872,135.4896527,050-5597-5453,https://tabelog.com/osaka/A2701/A270101/27000691/dtlmenu/drink/,アサヒスーパードライ 330ml,850
北瑞苑,大阪府 大阪市北区 曽根崎新地 2-3-21 ａｘビル　３Ｆ,34.6979945,135.4945578,050-5868-3897,https://tabelog.com/osaka/A2701/A270101/27000742/dtlmenu/drink/,アサヒスーパードライ キリンラガー  サッポロ黒ラベル,990
宮崎料理 万作 グランフロント大阪店,大阪府 大阪市北区 大深町 4-20 グランフロント大阪  南館7Ｆ,34.7053491,135.4945979,050-5868-3016,https://tabelog.com/osaka/A2701/A270101/27072190/dtlmenu/drink/,アサヒスーパードライ ジョッキ,605
ビルボードライブ大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  B2F,34.6997829,135.4945698,06-6342-7722,https://tabelog.com/osaka/A2701/A270101/27012838/dtlmenu/drink/,アサヒスーパードライ ドライブラック(生),970
宮崎料理 万作 グランフロント大阪店,大阪府 大阪市北区 大深町 4-20 グランフロント大阪  南館7Ｆ,34.7053491,135.4945979,050-5868-3016,https://tabelog.com/osaka/A2701/A270101/27072190/dtlmenu/drink/,アサヒスーパードライ 中瓶,605
中国料理 燦宮,大阪府 大阪市北区 大淀中 1-1-88 梅田スカイビル 39F,34.7052872,135.4896527,050-5597-5453,https://tabelog.com/osaka/A2701/A270101/27000691/dtlmenu/drink/,アサヒスーパードライ 中瓶,1050
焼肉冷麺 ユッチャン 北新地店,大阪府 大阪市北区 曽根崎新地 1-3-9 GOTS北新地ビル 1F,34.697513,135.4962862,050-5872-2771,https://tabelog.com/osaka/A2701/A270101/27120854/dtlmenu/drink/,アサヒスーパードライ 小瓶,770
中国料理 燦宮,大阪府 大阪市北区 大淀中 1-1-88 梅田スカイビル 39F,34.7052872,135.4896527,050-5597-5453,https://tabelog.com/osaka/A2701/A270101/27000691/dtlmenu/drink/,アサヒスーパードライ 小瓶,800
ご馳走 ね音,大阪府 大阪市北区 天神橋 5-3-22 安田ビル 2F,34.7077688,135.5121856,050-5597-8331,https://tabelog.com/osaka/A2701/A270103/27096416/dtlmenu/drink/,アサヒスーパードライ 生ビール,550
フーロン,大阪府 大阪市北区 曽根崎新地 1-2-4 谷安セストビル　2F　,34.6970035,135.4983297,050-5890-0491,https://tabelog.com/osaka/A2701/A270101/27043596/dtlmenu/drink/,アサヒスーパードライ 生ビール,600
天ぷら 市,大阪府 大阪市北区 天神橋 3-7-26,34.7010883,135.5113446,050-5457-1940,https://tabelog.com/osaka/A2701/A270103/27096666/dtlmenu/drink/,アサヒスーパードライ(グラスビール),450
肉太郎 梅田第3ビル店,大阪府 大阪市北区 梅田 1-1-3 大阪駅前第3ビル  B1F,34.6988257,135.4992804,050-5589-2617,https://tabelog.com/osaka/A2701/A270101/27077885/dtlmenu/drink/,アサヒスーパードライ(メガジョッキ),890
ノワ・ド・ココ,大阪府 大阪市北区 本庄東 2-5-32,34.7125427,135.5087052,050-5457-5704,https://tabelog.com/osaka/A2701/A270103/27003514/dtlmenu/drink/,アサヒスーパードライ(中),430
天ぷら 市,大阪府 大阪市北区 天神橋 3-7-26,34.7010883,135.5113446,050-5457-1940,https://tabelog.com/osaka/A2701/A270103/27096666/dtlmenu/drink/,アサヒスーパードライ(中ジョッキ),600
ノワ・ド・ココ,大阪府 大阪市北区 本庄東 2-5-32,34.7125427,135.5087052,050-5457-5704,https://tabelog.com/osaka/A2701/A270103/27003514/dtlmenu/drink/,アサヒスーパードライ(中ビン),480
浪速割烹 昇,大阪府 大阪市北区 大淀南 1-3-12,34.7038392,135.4903127,050-5589-8941,https://tabelog.com/osaka/A2701/A270101/27095612/dtlmenu/drink/,アサヒスーパードライ(中瓶),900
割鮮 吉在門 東通り店,大阪府 大阪市北区 小松原町 1-16 モコビル　Ｂ１Ｆ,34.7025203,135.5010177,050-5456-6662,https://tabelog.com/osaka/A2701/A270101/27001918/dtlmenu/drink/,アサヒスーパードライ(中瓶),627
天ぷら 市,大阪府 大阪市北区 天神橋 3-7-26,34.7010883,135.5113446,050-5457-1940,https://tabelog.com/osaka/A2701/A270103/27096666/dtlmenu/drink/,アサヒスーパードライ(中瓶),650
鉄板焼　季流,大阪府 大阪市北区 梅田 3-1-1 ホテルグランヴィア大阪  19F,34.701726,135.4963754,050-5590-9124,https://tabelog.com/osaka/A2701/A270101/27008704/dtlmenu/drink/,アサヒスーパードライ(小瓶),950
北新地 名門,大阪府 大阪市北区 曾根崎新地1-4-25 新地MDビル 2F・3F,34.6978827,135.4965992,050-5597-5550,https://tabelog.com/osaka/A2701/A270101/27111765/dtlmenu/drink/,アサヒスーパードライ(小瓶),990
割鮮 吉在門 東通り店,大阪府 大阪市北区 小松原町 1-16 モコビル　Ｂ１Ｆ,34.7025203,135.5010177,050-5456-6662,https://tabelog.com/osaka/A2701/A270101/27001918/dtlmenu/drink/,アサヒスーパードライ(樽生:中),605
割鮮 吉在門 東通り店,大阪府 大阪市北区 小松原町 1-16 モコビル　Ｂ１Ｆ,34.7025203,135.5010177,050-5456-6662,https://tabelog.com/osaka/A2701/A270101/27001918/dtlmenu/drink/,アサヒスーパードライ(樽生:小),462
街の肉バルBuff 南森町店,大阪府 大阪市北区 天神橋 3-2-19 ドエル南森町 1F,34.6998189,135.5111035,06-6881-5529,https://tabelog.com/osaka/A2701/A270103/27068969/dtlmenu/drink/,アサヒスーパードライ(瓶),418
ビルボードライブ大阪,大阪府 大阪市北区 梅田 2-2-22 ハービスPLAZA ENT  B2F,34.6997829,135.4945698,06-6342-7722,https://tabelog.com/osaka/A2701/A270101/27012838/dtlmenu/drink/,アサヒスーパードライ(生),970
TRATTORIA AL POMPIERE,大阪府 大阪市北区 角田町 8-7 阪急うめだ本店  13F,34.7028186,135.4985323,050-3201-3869,https://tabelog.com/osaka/A2701/A270101/27068655/dtlmenu/drink/,アサヒスーパードライ(生),680
浪花ろばた 頂鯛 北新地店,大阪府 大阪市北区 曽根崎新地 1-6-21 栄和ビル 1F,34.6976865,135.4985139,050-5570-8280,https://tabelog.com/osaka/A2701/A270101/27072428/dtlmenu/drink/,アサヒスーパードライ(生),770
老虎菜 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 阪神百貨店 9F,34.7010083,135.4977374,050-5570-8759,https://tabelog.com/osaka/A2701/A270101/27124951/dtlmenu/drink/,アサヒスーパードライ(生中),680
老虎菜 阪神梅田店,大阪府 大阪市北区 梅田 1-13-13 阪神百貨店 9F,34.7010083,135.4977374,050-5570-8759,https://tabelog.com/osaka/A2701/A270101/27124951/dtlmenu/drink/,アサヒスーパードライ(生小),570
うたげどころ うぉっしゅ,大阪府 大阪市北区 曾根崎新地2-3-13 若杉大阪駅前ビル B1F,34.697794,135.4938986,050-5590-0931,https://tabelog.com/osaka/A2701/A270101/27088669/dtlmenu/drink/,アサヒスーパードライ/生中,480
うたげどころ うぉっしゅ,大阪府 大阪市北区 曾根崎新地2-3-13 若杉大阪駅前ビル B1F,34.697794,135.4938986,050-5590-0931,https://tabelog.com/osaka/A2701/A270101/27088669/dtlmenu/drink/,アサヒスーパードライ/生小,380
立ち飲み じんべえ,大阪府 大阪市北区 曾根崎2-14-7 グランデ曽根崎ビル 1F,34.7009651,135.501073,050-5589-6682,https://tabelog.com/osaka/A2701/A270101/27087097/dtlmenu/drink/,アサヒスーパードライ大瓶,759
カラーズ,大阪府 大阪市北区 曽根崎新地 1-6-7,34.6982594,135.4988228,050-5872-8670,https://tabelog.com/osaka/A2701/A270101/27050227/dtlmenu/drink/,アサヒスーパードライ樽生,770
ラ・バルカッチャ,大阪府 大阪市北区 豊崎 3-5-17 1階,34.7111563,135.4994474,06-6373-8181,https://tabelog.com/osaka/A2701/A270101/27054558/dtlmenu/drink/,アサヒスーパードライ瓶ビール(334ml),650
焼肉たまき,大阪府 大阪市北区 黒崎町 3-22,34.7073176,135.5077292,050-5592-1900,https://tabelog.com/osaka/A2701/A270101/27092684/dtlmenu/drink/,アサヒスーパードライ生,450
寿司処多もん,大阪府 大阪市北区 天神橋 5-6-2,34.706567,135.5117252,06-4800-2480,https://tabelog.com/osaka/A2701/A270103/27076312/dtlmenu/drink/,アサヒスーパードライ生ビール,500
いしもん 本店,大阪府 大阪市北区 梅田 1-3 大阪駅前第一ビル B2F,34.6988863,135.4964525,050-5456-9736,https://tabelog.com/osaka/A2701/A270101/27071970/dtlmenu/drink/,アサヒスーパードライ生中,385
神戸元町別館 牡丹園 大阪梅田エスト店,大阪府 大阪市北区 角田町 3-25 エストエッジビル　４Ｆ,34.7046134,135.5003413,050-5890-6689,https://tabelog.com/osaka/A2701/A270101/27010355/dtlmenu/drink/,アサヒスｰパｰドライ(樽生)生ビール (一口生ビール),418
神戸元町別館 牡丹園 大阪梅田エスト店,大阪府 大阪市北区 角田町 3-25 エストエッジビル　４Ｆ,34.7046134,135.5003413,050-5890-6689,https://tabelog.com/osaka/A2701/A270101/27010355/dtlmenu/drink/,アサヒスｰパｰドライ(樽生)生ビール (中),880
神戸元町別館 牡丹園 大阪梅田エスト店,大阪府 大阪市北区 角田町 3-25 エストエッジビル　４Ｆ,34.7046134,135.5003413,050-5890-6689,https://tabelog.com/osaka/A2701/A270101/27010355/dtlmenu/drink/,アサヒスｰパｰドライ(樽生)生ビール (小),495
立ち飲み じんべえ,大阪府 大阪市北区 曾根崎2-14-7 グランデ曽根崎ビル 1F,34.7009651,135.501073,050-5589-6682,https://tabelog.com/osaka/A2701/A270101/27087097/dtlmenu/drink/,アサヒドライブラック,429
チーズと生はちみつ BeNe NU chayamachi,大阪府 大阪市北区 茶屋町 10-12 NU茶屋町  9F,34.7069626,135.4990769,050-5456-4751,https://tabelog.com/osaka/A2701/A270101/27066417/dtlmenu/drink/,アサヒビール,638
タイーヤータイ,大阪府 大阪市北区 曽根崎 1-6-23,34.6990444,135.5040409,06-6232-8733,https://tabelog.com/osaka/A2701/A270101/27074206/dtlmenu/drink/,アサヒビール瓶,600
割鮮 吉在門 東通り店,大阪府 大阪市北区 小松原町 1-16 モコビル　Ｂ１Ｆ,34.7025203,135.5010177,050-5456-6662,https://tabelog.com/osaka/A2701/A270101/27001918/dtlmenu/drink/,アサヒプレミアムビール 熟撰(中瓶),660
