name,adress,lat,lng,tel,url,menu,price
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,黒澤 日本酒度+5,800
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山形　洌　純米無濾過生原酒　日本酒度+5,800
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,福井 常山 改　純米超辛無濾過生原酒　日本酒度+10 ,900
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,奈良　春鹿　超辛口純米しぼりたて生原酒　日本酒度+15 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,岡山　大典白菊本生おり酒　にごり　日本酒度+5 ,700
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,兵庫　福寿　純米吟醸　日本酒度+2 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山形　爽快　三十六人衆　純米吟醸　日本酒度+2 ,800
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,高知　安芸虎　しぼりたて純米吟醸無濾過生酒　日本酒度0 ,900
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,福井　常山　純米吟醸直汲生酒　日本酒度+4 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,奈良　梅の宿　一番汲みしぼりたて純米吟醸生原酒　日本酒度+4.3 ,900
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,秋田　翠玉　純米吟醸　日本酒度-0.5 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,岐阜　三千盛　純米大吟醸　日本酒度+11 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,岐阜　三千盛朋醸　純米大吟醸　日本酒度+11 ,1100
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山形　洌　純米大吟醸　日本酒度+9 ,1000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山口　獺祭　純米大吟醸50　日本酒度+3 ,900
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山口　獺祭　純米大吟醸2割3分　日本酒度+4,2000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,三重　作　雅乃智中取り　純米大吟醸　日本酒度非公開 ,1200
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,秋田　雪の芽舎　大吟醸　日本酒度+4 ,1500
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,滋賀　御家ごろし　純米大吟醸　日本酒度+4 ,1200
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,宮城　金龍　大吟醸掛搾り　日本酒度+4 ,2000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,新潟　久保田 萬寿　純米大吟醸　日本酒度+1 ,2000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,宮城 浦霞 禅 純米吟醸,4000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山形 銀嶺月山 大吟醸,6000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,愛媛 梅錦 大吟醸,6000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山口 獺祭 純米大吟醸 2割3分 日本酒度+4,10000
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,山口 獺祭 純米大吟醸 3割9分 日本酒度+4,4500
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,滋賀　七本鎗ibuki　350ml,2500
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,赤蔵の師魂 ,700
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,富乃宝山,700
御料理 堀川,大阪府 大阪市北区 天満 4-8-17  グレイスイン天満2番館 1F,34.6937135,135.5142022,06-7173-9388,https://tabelog.com/osaka/A2701/A270103/27082677/dtlmenu/drink/,赤霧島 ,700
