drink_name,drink_price,restaurant_genre,restaurant_name,restaurant_address,restaurant_tel,restaurant_latitude,restaurant_longitude,restaurant_url
上喜元,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
秋鹿,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
ゆきの美人,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
貴,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
三千盛,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
宝剣,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
鳳凰美田,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
手取川,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
王録,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
南,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
みむろ杉,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
越乃寒梅,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
浦霞,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
日高見,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
片野桜,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
酔鯨,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
山本,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
磯自慢,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
出羽桜,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
開運,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
天狗舞,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
大七,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
仙禽,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
久保田,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
獺祭,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
八海山,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
黒龍,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
梵,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
真澄,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
楯野川,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
紀土,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
〆張鶴,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
伯楽星,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
風の森,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
一白水成,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
澤屋まつもと,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
写楽,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
くどき上手,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
賀茂鶴,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
醸し人九平次,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
知恵美人,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
たかちよ,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
文佳人,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
東洋美人,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
讃岐クラウディ,-,居酒屋・和食,個室 和食 居酒屋 お魚ときどきお肉 梅田店,大阪府大阪市北区小松原町４-６ 加納ビル 3階,050-5449-0359,34.7026933,135.5009244,https://www.hotpepper.jp/strJ001227126/
ステッカーを提示で★マークは100円引き！飲み放題の場合は30分延長！,-,居酒屋・焼肉・ホルモン,炉端とホルモンと串焼きとおでん とっとっと　梅田お初天神店,大阪府大阪市北区曽根崎２-１３-１７,050-5499-0865,34.7012873,135.5002629,https://www.hotpepper.jp/strJ003365791/
[1杯目] 300ccタンブラー [2杯目] 400ccジョッキ [3杯目以降] 500ccジョッキ,-,居酒屋・焼肉・ホルモン,炉端とホルモンと串焼きとおでん とっとっと　梅田お初天神店,大阪府大阪市北区曽根崎２-１３-１７,050-5499-0865,34.7012873,135.5002629,https://www.hotpepper.jp/strJ003365791/
カステル・ロック・カヴァ／セントノーレ (G),770～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
バッカネラ／ロダレ　ルージュ／バロンキンズモア カベルネソーヴィニヨン／アバダルレセルバ3.9（G）,770～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
ソプラノ／ロダレ　ブラン／バロンキンズモア　リセルヴァソーヴィニインブラン／アバダルピかポル (G),770～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
カシスオレンジ／ファジーネーブル／キティetc.,715～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
紀土-KID- 純米酒 （和歌山）／八海山（新潟）／播州一献（兵庫）,715～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
もぎたて梅酒／柚子梅酒／鶴梅　完熟にごり梅酒,660～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
【 麦 】/中々/兼八など,715～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
【 芋 】金黒／富乃宝山,715～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
ウーロン茶/コカ・コーラ/ジンジャーエール/オレンジジュース/グレープフルーツジュース,550～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
コーヒー／紅茶,550～,ダイニングバー・バル・和食,日本料理＆SKY BAR　ちょうつがひ,大阪府大阪市北区角田町8-47 阪急グランドビル32番街28F,06-6131-2242,34.7029862,135.4990478,https://www.hotpepper.jp/strJ001000918/
ウーロンハイ／赤玉パンチ／カルピスサワー　各種,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪レモンサワー≫,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪カシス≫,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪ディタ≫,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
すっきりおいしい梅酒／紀州の梅酒　各種,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪本醸造　辛口≫　一ノ蔵,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪特別純米≫　極上　吉乃川,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪本醸造≫　八海山,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪ハウスワイン（赤・白）≫　J.P.シェネ　カベルネ・ソーヴィニヨン／J.P.シェネ　シャルドネ(各種ボトル),-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
サングリア,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪スコッチ≫　バランタイン　ファイネスト,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪バーボン≫　ジャックダニエル　ブラック,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪スコッチ≫　ジョニーウォーカー　ブラックラベル12年,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
≪スコッチ≫　メーカーズマーク,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
ニッカセッション-奏楽- 700ml,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
ブラックニッカハイボール／タカラ焼酎ハイボール／電気ブランハイボール　各種,-,居酒屋・ダイニングバー・バル,全席個室 楽蔵うたげ 梅田店,大阪府大阪市北区小松原町1-10　梅田パルライフ 8F,050-5831-0200,34.7021853,135.5007048,https://www.hotpepper.jp/strJ000711720/
角ハイボール,-,居酒屋・和食,口八町  ～くちはっちょう～ 梅田店,大阪府大阪市北区芝田１丁目３－１０,050-5877-8614,34.7061367,135.4974138,https://www.hotpepper.jp/strJ000999667/
【角瓶】角ウイスキー,-,居酒屋・和食,口八町  ～くちはっちょう～ 梅田店,大阪府大阪市北区芝田１丁目３－１０,050-5877-8614,34.7061367,135.4974138,https://www.hotpepper.jp/strJ000999667/
白鹿（辛口）,-,居酒屋・和食,口八町  ～くちはっちょう～ 梅田店,大阪府大阪市北区芝田１丁目３－１０,050-5877-8614,34.7061367,135.4974138,https://www.hotpepper.jp/strJ000999667/
リッチストロべりー,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
リッチマンゴー,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
リッチ温州みかん,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
リッチ白桃,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
リッチいちごみるく,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
リッチスノーホワイト,補足に記入してます,韓国料理・居酒屋,肉寿司&野菜巻き串食べ放題　ハッシュタグ　梅田本店,大阪府大阪市北区堂山町4-6 SERビル,050-5352-1755,34.7023048,135.5022582,https://www.hotpepper.jp/strJ001209189/
トリスクラシック　ハイボール（シングル/ダブル）,418円/635,居酒屋・ダイニングバー・バル,食べ放題×飲み放題　喰人（EAT-MAN） 梅田東通り店,大阪府大阪市北区小松原町1-19,050-5828-8728,34.7025317,135.5011616,https://www.hotpepper.jp/strJ000635806/
トリス　フレーバーハイボール　各種（シングル/ダブル）,各451円/671,居酒屋・ダイニングバー・バル,食べ放題×飲み放題　喰人（EAT-MAN） 梅田東通り店,大阪府大阪市北区小松原町1-19,050-5828-8728,34.7025317,135.5011616,https://www.hotpepper.jp/strJ000635806/
※ウーロン割り・カットレモン・梅干し,＋各33,居酒屋・ダイニングバー・バル,食べ放題×飲み放題　喰人（EAT-MAN） 梅田東通り店,大阪府大阪市北区小松原町1-19,050-5828-8728,34.7025317,135.5011616,https://www.hotpepper.jp/strJ000635806/
※濃い目,＋165,居酒屋・ダイニングバー・バル,食べ放題×飲み放題　喰人（EAT-MAN） 梅田東通り店,大阪府大阪市北区小松原町1-19,050-5828-8728,34.7025317,135.5011616,https://www.hotpepper.jp/strJ000635806/
松竹梅　豪快　（冷 or 燗）,528円/1056,居酒屋・ダイニングバー・バル,食べ放題×飲み放題　喰人（EAT-MAN） 梅田東通り店,大阪府大阪市北区小松原町1-19,050-5828-8728,34.7025317,135.5011616,https://www.hotpepper.jp/strJ000635806/
【本日のクラフトビール】,-,イタリアン・フレンチ・ダイニングバー・バル,センバキッチン グリーンハウス 　梅田　ハービスプラザ店,大阪府大阪市北区梅田２丁目5番25号 ハービスプラザ B2,050-5348-8197,34.6984253,135.4926758,https://www.hotpepper.jp/strJ001201835/
ジムビームハイボール,429 / メガ 715,イタリアン・フレンチ・居酒屋,ワイン時間無制限飲み放題×熟成肉 びすとろ こなれ 梅田茶屋町店,大阪府大阪市北区茶屋町2-28  Central 茶屋町 6F,050-5499-4404,34.7061216,135.4997474,https://www.hotpepper.jp/strJ001278787/
ジム 各種,484 / メガ 770,イタリアン・フレンチ・居酒屋,ワイン時間無制限飲み放題×熟成肉 びすとろ こなれ 梅田茶屋町店,大阪府大阪市北区茶屋町2-28  Central 茶屋町 6F,050-5499-4404,34.7061216,135.4997474,https://www.hotpepper.jp/strJ001278787/
角ハイボール,528 / メガ 825,イタリアン・フレンチ・居酒屋,ワイン時間無制限飲み放題×熟成肉 びすとろ こなれ 梅田茶屋町店,大阪府大阪市北区茶屋町2-28  Central 茶屋町 6F,050-5499-4404,34.7061216,135.4997474,https://www.hotpepper.jp/strJ001278787/
角 各種,528 / メガ 880,イタリアン・フレンチ・居酒屋,ワイン時間無制限飲み放題×熟成肉 びすとろ こなれ 梅田茶屋町店,大阪府大阪市北区茶屋町2-28  Central 茶屋町 6F,050-5499-4404,34.7061216,135.4997474,https://www.hotpepper.jp/strJ001278787/
日本酒,-,居酒屋・和食,ヤキトリボーイシュウマイガール　梅田店,大阪府大阪市北区曽根崎２-9-9,050-5834-8883,34.7002522,135.5009268,https://www.hotpepper.jp/strJ001276980/
地酒 各種500円～,別紙,居酒屋・イタリアン・フレンチ,酒場リベリー　episode2,大阪府大阪市北区堂山町16-4 パールレジャービル107,050-5259-9293,34.7039639,135.5030615,https://www.hotpepper.jp/strJ001249205/
ビール,-,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
480円(税抜),.,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
480円(税抜),.-,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
480円(税抜),.,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
480円(税抜),.,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
400円(税抜),.,ダイニングバー・バル・カフェ・スイーツ,大阪 梅田 貸切ダイニングバー&カフェ カフェーヌ,大阪府大阪市北区芝田２－５－１２　長岡ビルB1F・1F,050-5265-2447,34.7067461,135.4960837,https://www.hotpepper.jp/strJ000013032/
